,ID Curvecatch,ProductID,Vendor,Color,Size,VariantID,Variant Barcode,Price,Cost,Model Type,Color Cluster,Vendor Group,Price Tier
0,660,#001,Fantasie,Beige,F75,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
1,659,#002,Fantasie,Beige,F80,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
2,661,#003,Fantasie,Beige,D85,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
3,662,#004,Fantasie,Beige,D90,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
4,654,#005,Fantasie,White,E75,FL2024,8.86E+11,64,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
5,657,#006,Fantasie,White,F75,FL2024,8.86E+11,64,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
6,650,#007,Fantasie,White,D80,FL2024,8.86E+11,64,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
7,653,#008,Fantasie,White,E80,FL2024,8.86E+11,64,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
8,656,#009,Fantasie,White,F80,FL2024,8.86E+11,64,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
9,651,#010,Fantasie,White,D85,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
10,655,#011,Fantasie,White,F85,FL2024,8.86E+11,64,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
11,652,#012,Fantasie,White,D90,FL2024,8.86E+11,64,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
12,1111,#013,Fantasie,Black,E75,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
13,1115,#014,Fantasie,Black,F75,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
14,1117,#015,Fantasie,Black,G75,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
15,1114,#016,Fantasie,Black,F80,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
16,1110,#017,Fantasie,Black,E85,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
17,1113,#018,Fantasie,Black,F85,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
18,1108,#019,Fantasie,Black,D90,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
19,1109,#020,Fantasie,Black,E90,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
20,1112,#021,Fantasie,Black,F90,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
21,1116,#022,Fantasie,Black,G90,FL2024,8.86E+11,65.95,25.6,Bralette,Permanent,Wacoal Group,Medium Tier
22,1076,#023,Elomi,Black,J70,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
23,1080,#024,Elomi,Black,M70,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
24,1075,#025,Elomi,Black,J75,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
25,1079,#026,Elomi,Black,M75,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
26,1059,#027,Elomi,Black,E80,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
27,1081,#028,Elomi,Black,G80,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
28,1083,#029,Elomi,Black,H80,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
29,1071,#030,Elomi,Black,I80,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
30,1082,#031,Elomi,Black,H85,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
31,1072,#032,Elomi,Black,I85,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
32,1074,#033,Elomi,Black,J85,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
33,1078,#034,Elomi,Black,M85,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
34,1062,#035,Elomi,Black,F90,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
35,1068,#036,Elomi,Black,H90,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
36,1067,#037,Elomi,Black,H95,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
37,1092,#038,Elomi,Beige,J70,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
38,1090,#039,Elomi,Beige,J80,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
39,1093,#040,Elomi,Beige,K80,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
40,1097,#041,Elomi,Beige,M80,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
41,1088,#042,Elomi,Beige,E85,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
42,1086,#043,Elomi,Beige,F85,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
43,1094,#044,Elomi,Beige,K85,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
44,1096,#045,Elomi,Beige,L85,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
45,1089,#046,Elomi,Beige,H90,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
46,1091,#047,Elomi,Beige,J90,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
47,1095,#048,Elomi,Beige,K90,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
48,1087,#049,Elomi,Beige,E105,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
49,1105,#050,Elomi,Red,M70,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
50,1100,#051,Elomi,Red,M90,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
51,1052,#052,Elomi,White,J70,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
52,1055,#053,Elomi,White,L70,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
53,1050,#054,Elomi,White,I75,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
54,1053,#055,Elomi,White,K75,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
55,1051,#056,Elomi,White,J80,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
56,1049,#057,Elomi,White,E90,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
57,1054,#058,Elomi,White,K95,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
58,1248,#059,Elomi,Purple,M85,EL8900,8.90E+11,59.95,23.98,Plunge  ,Fashion,Wacoal Group,Medium Tier
59,1101,#060,Elomi,Red,N90,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
60,1106,#061,Elomi,Red,E95,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
61,1099,#062,Elomi,Red,J95,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
62,1102,#063,Elomi,Red,K95,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
63,1103,#064,Elomi,Red,L95,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
64,1104,#065,Elomi,Red,G100,EL8900,8.90E+11,59.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
65,596,#066,Elomi,Rose,I75,EL8900,8.90E+11,59.95,23.98,Full Cup  ,Fashion,Wacoal Group,Medium Tier
66,607,#067,Elomi,Rose,I80,EL8900,8.90E+11,60.95,23.98,Full Cup  ,Fashion,Wacoal Group,Medium Tier
67,608,#068,Elomi,Rose,J80,EL8900,8.90E+11,60.95,23.98,Full Cup  ,Fashion,Wacoal Group,Medium Tier
68,599,#069,Elomi,Rose,F85,EL8900,8.90E+11,59.95,23.98,Full Cup  ,Fashion,Wacoal Group,Medium Tier
69,606,#070,Elomi,Rose,I85,EL8900,8.90E+11,60.95,23.98,Full Cup  ,Fashion,Wacoal Group,Medium Tier
70,597,#071,Elomi,Rose,E90,EL8900,8.90E+11,59.95,23.98,Full Cup  ,Fashion,Wacoal Group,Medium Tier
71,601,#072,Elomi,Rose,G95,EL8900,8.90E+11,59.95,23.98,Full Cup  ,Fashion,Wacoal Group,Medium Tier
72,598,#073,Elomi,Rose,E100,EL8900,8.90E+11,59.95,23.98,Full Cup  ,Fashion,Wacoal Group,Medium Tier
73,600,#074,Elomi,Rose,F100,EL8900,8.90E+11,59.95,23.98,Full Cup  ,Fashion,Wacoal Group,Medium Tier
74,1073,#075,Elomi,Black,I75,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
75,1077,#076,Elomi,Black,K75,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
76,1066,#077,Elomi,Black,G85,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
77,1069,#078,Elomi,Black,H85,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
78,1085,#079,Elomi,Black,J85,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
79,1058,#080,Elomi,Black,E90,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
80,1065,#081,Elomi,Black,G90,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
81,1070,#082,Elomi,Black,I90,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
82,1057,#083,Elomi,Black,E95,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
83,1061,#084,Elomi,Black,F95,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
84,1064,#085,Elomi,Black,G95,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
85,1060,#086,Elomi,Black,E100,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
86,1063,#087,Elomi,Black,F100,EL8900,8.90E+11,60.95,23.98,Plunge  ,Permanent,Wacoal Group,Medium Tier
87,695,#088,Wacoal,Black,D70,WE148003,8.90E+11,65,25.6,Push Up  ,Permanent,Wacoal Group,Medium Tier
88,689,#089,Wacoal,Black,E70,WE148003,8.90E+11,65,25.6,Push Up  ,Permanent,Wacoal Group,Medium Tier
89,687,#090,Wacoal,Black,B75,WE148003,8.90E+11,65,25.6,Push Up  ,Permanent,Wacoal Group,Medium Tier
90,690,#091,Wacoal,Black,C75,WE148003,8.90E+11,65,25.6,Push Up  ,Permanent,Wacoal Group,Medium Tier
91,694,#092,Wacoal,Black,D75,WE148003,8.90E+11,65,25.6,Push Up  ,Permanent,Wacoal Group,Medium Tier
92,688,#093,Wacoal,Black,E75,WE148003,8.90E+11,65,25.6,Push Up  ,Permanent,Wacoal Group,Medium Tier
93,691,#094,Wacoal,Black,C80,WE148003,8.90E+11,65,25.6,Push Up  ,Permanent,Wacoal Group,Medium Tier
94,696,#095,Wacoal,Black,D80,WE148003,8.90E+11,65,25.6,Push Up  ,Permanent,Wacoal Group,Medium Tier
95,692,#096,Wacoal,Black,C85,WE148003,8.90E+11,65,25.6,Push Up  ,Permanent,Wacoal Group,Medium Tier
96,578,#097,Elomi,Black,I75,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
97,592,#098,Elomi,Black,G80,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
98,584,#099,Elomi,Black,H80,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
99,579,#100,Elomi,Black,I80,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
100,56,#101,Marie Jo LAventure,Red,B90,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
101,57,#102,Marie Jo LAventure,Red,C90,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
102,58,#103,Marie Jo LAventure,Red,D90,120826,5.42E+12,74.9,31.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
103,230,#104,PrimaDonna,Ivory,F85,161811,5.42E+12,99.9,41.63,Full Cup  ,Permanent,Van De Velde Group,High Tier
104,398,#105,PrimaDonna,Ivory,D75,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
105,399,#106,PrimaDonna,Ivory,E75,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
106,400,#107,PrimaDonna,Ivory,F75,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
107,401,#108,PrimaDonna,Ivory,G80,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
108,166,#109,PrimaDonna,Beige,G85,262121,5.42E+12,86.9,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
109,515,#110,PrimaDonna,Black,C80,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
110,590,#111,Elomi,Black,F85,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
111,516,#112,PrimaDonna,Black,E65,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
112,517,#113,PrimaDonna,Black,G65,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
113,518,#114,PrimaDonna,Black,G70,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
114,519,#115,PrimaDonna,Black,F75,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
115,520,#116,PrimaDonna,Black,G75,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
116,521,#117,PrimaDonna,Black,G80,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
117,522,#118,PrimaDonna,Black,F85,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
118,523,#119,PrimaDonna,Black,G85,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
119,524,#120,PrimaDonna,Black,F90,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
120,525,#121,PrimaDonna,Black,G90,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
121,585,#122,Elomi,Black,H85,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
122,168,#123,PrimaDonna,Red,D75,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
123,173,#124,PrimaDonna,Red,D85,262121,5.42E+12,88.95,34.76,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
124,169,#125,PrimaDonna,Red,E70,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
125,171,#126,PrimaDonna,Red,F80,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
126,172,#127,PrimaDonna,Red,G90,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
127,170,#128,PrimaDonna,Red,E95,262121,5.42E+12,88.95,36.21,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
128,175,#129,PrimaDonna,White,C85,262121,5.42E+12,59.95,23.98,Heart Shaped  ,Permanent,Van De Velde Group,Medium Tier
129,403,#130,PrimaDonna,Rose,D65,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
130,418,#131,PrimaDonna,Rose,C75,262659,5.42E+12,89.9,35.96,Strapless  ,Fashion,Van De Velde Group,High Tier
131,404,#132,PrimaDonna,Rose,D75,262659,5.42E+12,89.9,27.6,Strapless  ,Fashion,Van De Velde Group,High Tier
132,580,#133,Elomi,Black,I85,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
133,407,#134,PrimaDonna,Rose,C80,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
134,419,#135,PrimaDonna,Rose,D80,262659,5.42E+12,89.9,35.96,Strapless  ,Fashion,Van De Velde Group,High Tier
135,408,#136,PrimaDonna,Rose,C85,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
136,405,#137,PrimaDonna,Rose,D85,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
137,409,#138,PrimaDonna,Rose,C90,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
138,406,#139,PrimaDonna,Rose,D90,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
139,410,#140,PrimaDonna,Rose,C95,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
140,420,#141,PrimaDonna,Rose,D95,262659,5.42E+12,89.9,35.96,Strapless  ,Fashion,Van De Velde Group,High Tier
141,411,#142,PrimaDonna,Rose,E75,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
142,414,#143,PrimaDonna,Rose,F75,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
143,581,#144,Elomi,Black,J85,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
144,421,#145,PrimaDonna,Rose,E80,262659,5.42E+12,89.9,35.96,Strapless  ,Fashion,Van De Velde Group,High Tier
145,417,#146,PrimaDonna,Rose,G80,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
146,412,#147,PrimaDonna,Rose,E85,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
147,415,#148,PrimaDonna,Rose,F85,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
148,423,#149,PrimaDonna,Rose,G85,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
149,413,#150,PrimaDonna,Rose,E90,262659,5.42E+12,89.9,35.96,Strapless  ,Fashion,Van De Velde Group,High Tier
150,416,#151,PrimaDonna,Rose,F90,262659,5.42E+12,89.9,37.46,Strapless  ,Fashion,Van De Velde Group,High Tier
151,424,#152,PrimaDonna,Black,D70,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
152,425,#153,PrimaDonna,Black,C75,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
153,426,#154,PrimaDonna,Black,D75,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
154,591,#155,Elomi,Black,F90,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
155,427,#156,PrimaDonna,Black,C90,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
156,428,#157,PrimaDonna,Black,C95,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
157,429,#158,PrimaDonna,Black,F65,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
158,430,#159,PrimaDonna,Black,G65,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
159,440,#160,PrimaDonna,Black,E70,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
160,431,#161,PrimaDonna,Black,F70,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
161,432,#162,PrimaDonna,Black,G70,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
162,442,#163,PrimaDonna,Black,E75,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
163,433,#164,PrimaDonna,Black,G75,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
164,434,#165,PrimaDonna,Black,F80,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
165,588,#166,Elomi,Black,G90,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
166,435,#167,PrimaDonna,Black,G80,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
167,436,#168,PrimaDonna,Black,F85,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
168,437,#169,PrimaDonna,Black,G85,262659,5.42E+12,89.9,35.96,Strapless  ,Permanent,Van De Velde Group,High Tier
169,439,#170,PrimaDonna,Black,E90,262659,5.42E+12,89.9,35.96,Strapless  ,Permanent,Van De Velde Group,High Tier
170,441,#171,PrimaDonna,Black,F90,262659,5.42E+12,89.9,35.96,Strapless  ,Permanent,Van De Velde Group,High Tier
171,7,#172,Marie Jo,Red,C65,100416,5.42E+12,84.9,35.4,Heart Shaped  ,Permanent,Van De Velde Group,High Tier
172,241,#173,PrimaDonna,Ivory,D105,161811,5.42E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
173,263,#174,PrimaDonna,Black,D105,161811,5.42E+12,99.9,39.54,Full Cup  ,Permanent,Van De Velde Group,High Tier
174,177,#175,PrimaDonna,Beige,D65,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
175,178,#176,PrimaDonna,Beige,D70,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
176,586,#177,Elomi,Black,H90,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
177,179,#178,PrimaDonna,Beige,C85,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
178,180,#179,PrimaDonna,Beige,C90,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
179,181,#180,PrimaDonna,Beige,F70,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
180,183,#181,PrimaDonna,Beige,G70,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
181,182,#182,PrimaDonna,Beige,F75,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
182,185,#183,PrimaDonna,Beige,G75,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
183,184,#184,PrimaDonna,Beige,G85,262659,5.42E+12,89.9,37.46,Strapless  ,Permanent,Van De Velde Group,High Tier
184,186,#185,PrimaDonna,Beige,E95,262659,5.42E+12,89.9,35.96,Strapless  ,Permanent,Van De Velde Group,High Tier
185,791,#186,Lisca,Red,D70,20228,5.42E+12,42.9,26.38,Heart Shaped  ,Permanent,Lisca Group,Low Tier
186,73,#187,PrimaDonna Twist,Beige,D90,141601,5.42E+12,84.9,35.38,Full Cup  ,Permanent,Van De Velde Group,High Tier
187,582,#188,Elomi,Black,I90,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
188,74,#189,PrimaDonna Twist,Beige,D95,141601,5.42E+12,84.9,35.38,Full Cup  ,Permanent,Van De Velde Group,High Tier
189,75,#190,PrimaDonna Twist,Beige,F95,141601,5.42E+12,84.9,35.38,Full Cup  ,Permanent,Van De Velde Group,High Tier
190,82,#191,PrimaDonna Twist,Black,E70,141601,5.42E+12,84.9,35.38,Full Cup  ,Permanent,Van De Velde Group,High Tier
191,83,#192,PrimaDonna Twist,Black,E75,141601,5.42E+12,84.9,35.38,Full Cup  ,Permanent,Van De Velde Group,High Tier
192,77,#193,PrimaDonna Twist,Red,D75,141601,5.42E+12,84.9,35.38,Full Cup  ,Permanent,Van De Velde Group,High Tier
193,78,#194,PrimaDonna Twist,Red,D90,141601,5.42E+12,84.9,35.38,Full Cup  ,Permanent,Van De Velde Group,High Tier
194,79,#195,PrimaDonna Twist,Red,D95,141601,5.42E+12,84.9,35.38,Full Cup  ,Permanent,Van De Velde Group,High Tier
195,80,#196,PrimaDonna Twist,Red,G75,141601,5.42E+12,84.9,35.38,Full Cup  ,Permanent,Van De Velde Group,High Tier
196,306,#197,PrimaDonna,Red,D75,162121,5.42E+12,86.9,23.8,Full Cup  ,Permanent,Van De Velde Group,High Tier
197,213,#198,Marie Jo LAventure,Red,C70,121896,5.42E+12,79.9,33.29,Plunge  ,Permanent,Van De Velde Group,High Tier
198,589,#199,Elomi,Black,J90,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
199,214,#200,Marie Jo LAventure,Red,D70,121896,5.42E+12,79.9,33.29,Plunge  ,Permanent,Van De Velde Group,High Tier
200,215,#201,Marie Jo LAventure,Red,D75,121896,5.42E+12,79.9,33.29,Plunge  ,Permanent,Van De Velde Group,High Tier
201,216,#202,Marie Jo LAventure,Red,E75,121896,5.42E+12,79.9,33.29,Plunge  ,Permanent,Van De Velde Group,High Tier
202,217,#203,Marie Jo LAventure,Red,D80,121896,5.42E+12,79.9,31.96,Plunge  ,Permanent,Van De Velde Group,High Tier
203,221,#204,Marie Jo LAventure,Red,E80,121896,5.42E+12,79.9,22.4,Plunge  ,Permanent,Van De Velde Group,High Tier
204,218,#205,Marie Jo LAventure,Red,C85,121896,5.42E+12,79.9,33.29,Plunge  ,Permanent,Van De Velde Group,High Tier
205,219,#206,Marie Jo LAventure,Red,D85,121896,5.42E+12,79.9,33.29,Plunge  ,Permanent,Van De Velde Group,High Tier
206,220,#207,Marie Jo LAventure,Red,D90,121896,5.42E+12,79.9,22.4,Plunge  ,Permanent,Van De Velde Group,High Tier
207,265,#208,PrimaDonna,Black,E75,161811,5.42E+12,99.9,26.2,Full Cup  ,Permanent,Van De Velde Group,High Tier
208,279,#209,PrimaDonna,Black,J75,161811,5.42E+12,99.9,27.2,Full Cup  ,Permanent,Van De Velde Group,High Tier
209,593,#210,Elomi,Black,F95,EL8080,8.90E+11,60.95,23.98,Full Cup  ,Permanent,Wacoal Group,Medium Tier
